timestamp,tmpc_1,relh_1,sped_1,feel_1,tmpc_2,relh_2,sped_2,feel_2,tmpc_3,relh_3,sped_3,feel_3,ERCOT
2024-03-07 12:00:00,28.036666666666665,67.49666666666667,11.116666666666667,86.67,22.33333333333333,64.55,5.366666666666667,72.2,25.666666666666668,65.33999999999999,10.733333333333334,78.2,47528.201449
2024-03-07 13:00:00,28.666666666666668,60.97666666666667,9.966666666666669,87.11666666666667,22.0,61.78666666666667,4.6,71.6,27.0,53.18333333333334,13.033333333333331,81.71333333333332,48083.235751
2024-03-07 14:00:00,29.37,60.44,11.883333333333333,89.16666666666667,21.666666666666668,61.71333333333333,3.8333333333333335,71.0,26.33333333333333,55.31666666666666,14.183333333333335,79.81333333333333,48554.587557
2024-03-07 15:00:00,28.536666666666665,67.68,11.883333333333333,88.42666666666666,21.0,60.21,5.366666666666667,69.8,25.33333333333333,59.95333333333334,13.416666666666666,77.60000000000001,48832.364687
2024-03-07 16:00:00,27.48333333333333,74.72,11.883333333333333,86.26333333333334,20.0,70.07,3.0666666666666664,68.0,25.0,62.46,13.033333333333331,77.0,48631.419169
2024-03-07 17:00:00,26.05666666666667,82.92666666666666,11.883333333333333,78.89999999999999,18.666666666666668,84.52333333333333,0.0,65.60000000000001,23.33333333333333,75.17333333333333,13.8,74.0,48554.022063
2024-03-07 18:00:00,24.61,89.55666666666667,10.733333333333334,76.3,18.0,88.08999999999999,0.0,64.4,22.5,85.82,9.775,72.5,48571.927081
2024-03-07 19:00:00,23.61,95.09333333333332,11.116666666666667,74.5,17.666666666666668,84.41333333333334,0.0,63.8,22.607142857142858,86.41428571428571,9.569642857142858,72.69285714285715,48604.255333
2024-03-07 20:00:00,23.036666666666665,98.44333333333331,9.966666666666669,73.46666666666667,18.0,84.44333333333334,1.5333333333333332,64.4,22.714285714285715,87.00857142857143,9.364285714285714,72.88571428571429,47854.086254
2024-03-07 21:00:00,22.723333333333333,100.0,8.049999999999999,72.89999999999999,18.0,82.62,0.0,64.4,22.821428571428573,87.60285714285713,9.158928571428572,73.07857142857142,46798.067395
2024-03-07 22:00:00,22.276666666666667,100.0,7.666666666666667,72.10000000000001,17.666666666666668,90.00333333333333,4.216666666666667,63.8,22.928571428571427,88.19714285714285,8.95357142857143,73.27142857142857,45713.289894
2024-03-07 23:00:00,22.426666666666662,100.0,9.583333333333334,72.36666666666666,17.0,93.83,1.9166666666666667,62.6,23.035714285714285,88.79142857142857,8.748214285714287,73.46428571428572,44207.004866
2024-03-08 00:00:00,22.61,100.0,6.516666666666667,72.7,17.0,100.0,2.3000000000000003,62.6,23.142857142857142,89.38571428571429,8.542857142857143,73.65714285714286,42160.891489
2024-03-08 01:00:00,22.406666666666663,100.0,6.133333333333333,72.33333333333333,17.0,100.0,0.0,61.88,23.25,89.97999999999999,8.3375,73.85,40262.290896
2024-03-08 02:00:00,22.0,100.0,4.6,71.60000000000001,17.0,100.0,0.0,61.160000000000004,23.357142857142858,90.57428571428571,8.132142857142858,74.04285714285714,39276.367743
2024-03-08 03:00:00,21.89,100.0,6.133333333333333,71.39999999999999,17.0,100.0,2.3000000000000003,60.44,23.464285714285715,91.16857142857143,7.926785714285715,74.2357142857143,38422.904475
2024-03-08 04:00:00,22.33333333333333,100.0,6.133333333333333,72.2,16.666666666666668,100.0,5.75,59.72,23.571428571428573,91.76285714285714,7.7214285714285715,74.42857142857143,38277.211078
